fileobject_id,tag,text,attrib,new_file,file_offset,fs_offset,img_offset,len,type,changed_file,deleted_file,changed_property,modified_file,uncompressed_len,fill
117,byte_run,,"{'fs_offset': '330625024', 'len': '4096', 'img_offset': '331673600', 'file_offset': '4096'}",,4096,330625024,331673600,4096,,,,,,,
117,byte_run,,"{'fs_offset': '413405184', 'len': '8192', 'img_offset': '414453760', 'file_offset': '8192'}",,8192,413405184,414453760,8192,,,,,,,
117,byte_run,,"{'fs_offset': '13160280064', 'len': '16384', 'img_offset': '13161328640', 'file_offset': '16384'}",,16384,13160280064,13161328640,16384,,,,,,,
117,byte_run,,"{'fs_offset': '12418465792', 'len': '40960', 'img_offset': '12419514368', 'file_offset': '32768'}",,32768,12418465792,12419514368,40960,,,,,,,
117,byte_run,,"{'fs_offset': '13157232640', 'len': '122880', 'img_offset': '13158281216', 'file_offset': '73728'}",,73728,13157232640,13158281216,122880,,,,,,,
117,byte_run,,"{'fs_offset': '13160501248', 'len': '65536', 'img_offset': '13161549824', 'file_offset': '196608'}",,196608,13160501248,13161549824,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12720771072', 'len': '65536', 'img_offset': '12721819648', 'file_offset': '262144'}",,262144,12720771072,12721819648,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12643119104', 'len': '65536', 'img_offset': '12644167680', 'file_offset': '327680'}",,327680,12643119104,12644167680,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12531183616', 'len': '65536', 'img_offset': '12532232192', 'file_offset': '393216'}",,393216,12531183616,12532232192,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12503007232', 'len': '65536', 'img_offset': '12504055808', 'file_offset': '458752'}",,458752,12503007232,12504055808,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12438831104', 'len': '65536', 'img_offset': '12439879680', 'file_offset': '524288'}",,524288,12438831104,12439879680,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12432596992', 'len': '65536', 'img_offset': '12433645568', 'file_offset': '589824'}",,589824,12432596992,12433645568,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12432498688', 'len': '65536', 'img_offset': '12433547264', 'file_offset': '655360'}",,655360,12432498688,12433547264,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12401913856', 'len': '65536', 'img_offset': '12402962432', 'file_offset': '720896'}",,720896,12401913856,12402962432,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12393517056', 'len': '65536', 'img_offset': '12394565632', 'file_offset': '786432'}",,786432,12393517056,12394565632,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12328882176', 'len': '65536', 'img_offset': '12329930752', 'file_offset': '851968'}",,851968,12328882176,12329930752,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12327378944', 'len': '65536', 'img_offset': '12328427520', 'file_offset': '917504'}",,917504,12327378944,12328427520,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12326428672', 'len': '65536', 'img_offset': '12327477248', 'file_offset': '983040'}",,983040,12326428672,12327477248,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12313837568', 'len': '65536', 'img_offset': '12314886144', 'file_offset': '1048576'}",,1048576,12313837568,12314886144,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12313464832', 'len': '65536', 'img_offset': '12314513408', 'file_offset': '1114112'}",,1114112,12313464832,12314513408,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12292096000', 'len': '65536', 'img_offset': '12293144576', 'file_offset': '1179648'}",,1179648,12292096000,12293144576,65536,,,,,,,
117,byte_run,,"{'fs_offset': '5920727040', 'len': '65536', 'img_offset': '5921775616', 'file_offset': '1245184'}",,1245184,5920727040,5921775616,65536,,,,,,,
117,byte_run,,"{'fs_offset': '223715328', 'len': '65536', 'img_offset': '224763904', 'file_offset': '1310720'}",,1310720,223715328,224763904,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12098969600', 'len': '65536', 'img_offset': '12100018176', 'file_offset': '1376256'}",,1376256,12098969600,12100018176,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12303241216', 'len': '65536', 'img_offset': '12304289792', 'file_offset': '1441792'}",,1441792,12303241216,12304289792,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12274864128', 'len': '65536', 'img_offset': '12275912704', 'file_offset': '1507328'}",,1507328,12274864128,12275912704,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12420476928', 'len': '65536', 'img_offset': '12421525504', 'file_offset': '1572864'}",,1572864,12420476928,12421525504,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12657217536', 'len': '65536', 'img_offset': '12658266112', 'file_offset': '1638400'}",,1638400,12657217536,12658266112,65536,,,,,,,
117,byte_run,,"{'fs_offset': '154783744', 'len': '65536', 'img_offset': '155832320', 'file_offset': '1703936'}",,1703936,154783744,155832320,65536,,,,,,,
117,byte_run,,"{'fs_offset': '345227264', 'len': '65536', 'img_offset': '346275840', 'file_offset': '1769472'}",,1769472,345227264,346275840,65536,,,,,,,
117,byte_run,,"{'fs_offset': '375177216', 'len': '65536', 'img_offset': '376225792', 'file_offset': '1835008'}",,1835008,375177216,376225792,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12096819200', 'len': '65536', 'img_offset': '12097867776', 'file_offset': '1900544'}",,1900544,12096819200,12097867776,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12074221568', 'len': '65536', 'img_offset': '12075270144', 'file_offset': '1966080'}",,1966080,12074221568,12075270144,65536,,,,,,,
117,byte_run,,"{'fs_offset': '379039744', 'len': '65536', 'img_offset': '380088320', 'file_offset': '2031616'}",,2031616,379039744,380088320,65536,,,,,,,
117,byte_run,,"{'fs_offset': '154316800', 'len': '65536', 'img_offset': '155365376', 'file_offset': '2097152'}",,2097152,154316800,155365376,65536,,,,,,,
117,byte_run,,"{'fs_offset': '3357356032', 'len': '65536', 'img_offset': '3358404608', 'file_offset': '2162688'}",,2162688,3357356032,3358404608,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12629839872', 'len': '65536', 'img_offset': '12630888448', 'file_offset': '2228224'}",,2228224,12629839872,12630888448,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12642856960', 'len': '131072', 'img_offset': '12643905536', 'file_offset': '2293760'}",,2293760,12642856960,12643905536,131072,,,,,,,
117,byte_run,,"{'fs_offset': '12416475136', 'len': '69632', 'img_offset': '12417523712', 'file_offset': '2424832'}",,2424832,12416475136,12417523712,69632,,,,,,,
117,byte_run,,"{'fs_offset': '436113408', 'len': '126976', 'img_offset': '437161984', 'file_offset': '2494464'}",,2494464,436113408,437161984,126976,,,,,,,
117,byte_run,,"{'fs_offset': '12642783232', 'len': '65536', 'img_offset': '12643831808', 'file_offset': '2621440'}",,2621440,12642783232,12643831808,65536,,,,,,,
117,byte_run,,"{'fs_offset': '3343618048', 'len': '65536', 'img_offset': '3344666624', 'file_offset': '2686976'}",,2686976,3343618048,3344666624,65536,,,,,,,
117,byte_run,,"{'fs_offset': '41140224', 'len': '196608', 'img_offset': '42188800', 'file_offset': '2752512'}",,2752512,41140224,42188800,196608,,,,,,,
117,byte_run,,"{'fs_offset': '9898708992', 'len': '65536', 'img_offset': '9899757568', 'file_offset': '2949120'}",,2949120,9898708992,9899757568,65536,,,,,,,
117,byte_run,,"{'fs_offset': '9910366208', 'len': '65536', 'img_offset': '9911414784', 'file_offset': '3014656'}",,3014656,9910366208,9911414784,65536,,,,,,,
117,byte_run,,"{'fs_offset': '12998303744', 'len': '65536', 'img_offset': '12999352320', 'file_offset': '3080192'}",,3080192,12998303744,12999352320,65536,,,,,,,
117,byte_run,,"{'fs_offset': '524853248', 'len': '65536', 'img_offset': '525901824', 'file_offset': '3145728'}",,3145728,524853248,525901824,65536,,,,,,,
117,byte_run,,"{'fs_offset': '64909312', 'len': '65536', 'img_offset': '65957888', 'file_offset': '3211264'}",,3211264,64909312,65957888,65536,,,,,,,
117,byte_run,,"{'fs_offset': '218370048', 'len': '65536', 'img_offset': '219418624', 'file_offset': '3276800'}",,3276800,218370048,219418624,65536,,,,,,,
117,byte_run,,"{'fs_offset': '326787072', 'len': '65536', 'img_offset': '327835648', 'file_offset': '3342336'}",,3342336,326787072,327835648,65536,,,,,,,
117,byte_run,,"{'fs_offset': '157323264', 'len': '77824', 'img_offset': '158371840', 'file_offset': '3407872'}",,3407872,157323264,158371840,77824,,,,,,,
117,byte_run,,"{'fs_offset': '12497100800', 'len': '143360', 'img_offset': '12498149376', 'file_offset': '3485696'}",,3485696,12497100800,12498149376,143360,,,,,,,
117,byte_run,,"{'fs_offset': '3322896384', 'len': '106496', 'img_offset': '3323944960', 'file_offset': '3629056'}",,3629056,3322896384,3323944960,106496,,,,,,,
117,byte_run,,"{'fs_offset': '3321921536', 'len': '65536', 'img_offset': '3322970112', 'file_offset': '3735552'}",,3735552,3321921536,3322970112,65536,,,,,,,
117,byte_run,,"{'fs_offset': '3319058432', 'len': '65536', 'img_offset': '3320107008', 'file_offset': '3801088'}",,3801088,3319058432,3320107008,65536,,,,,,,
117,byte_run,,"{'fs_offset': '377856000', 'len': '65536', 'img_offset': '378904576', 'file_offset': '3866624'}",,3866624,377856000,378904576,65536,,,,,,,
117,byte_run,,"{'fs_offset': '3317854208', 'len': '77824', 'img_offset': '3318902784', 'file_offset': '3932160'}",,3932160,3317854208,3318902784,77824,,,,,,,
117,byte_run,,"{'fs_offset': '530911232', 'len': '114168', 'img_offset': '531959808', 'file_offset': '4009984'}",,4009984,530911232,531959808,114168,,,,,,,
117,hashdigest,c9177076efab25f9a7930904ddbfa7cb,{'type': 'md5'},,,,,,md5,,,,,,
117,hashdigest,ff4dd3166e4b8145e126ceba73895a775f3ea43f,{'type': 'sha1'},,,,,,sha1,,,,,,
118,fileobject,,"{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_file': '1', '{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}modified_file': '1'}",,,,,,,1,,,1,,
118,parent_object,,{},,,,,,,,,,,,
118,inode,1578,{},,,,,,,,,,,,
118,filename,ProgramData/Microsoft/Windows Defender/Support/MpWppTracing-20210606-135411-00000003-ffffffff.bin,{},,,,,,,,,,,,
118,partition,1,{},,,,,,,,,,,,
118,id,17547,{},,,,,,,,,,,,
118,name_type,r,{},,,,,,,,,,,,
118,filesize,401408,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
118,alloc,1,{},,,,,,,,,,,,
118,used,1,{},,,,,,,,,,,,
118,inode,89491,{},,,,,,,,,,,,
118,meta_type,1,{},,,,,,,,,,,,
118,mode,511,{},,,,,,,,,,,,
118,nlink,2,{},,,,,,,,,,,,
118,uid,0,{},,,,,,,,,,,,
118,gid,0,{},,,,,,,,,,,,
118,mtime,2021-06-06T20:07:06Z,{},,,,,,,,,,,,
118,ctime,2021-06-06T20:07:06Z,{},,,,,,,,,,,,
118,atime,2021-06-06T20:07:26Z,{},,,,,,,,,,,,
118,crtime,2021-06-06T17:54:11Z,{},,,,,,,,,,,,
118,seq,4,{},,,,,,,,,,,,
118,byte_runs,,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
118,byte_run,,"{'fs_offset': '107028480', 'len': '4096', 'img_offset': '108077056', 'file_offset': '0'}",,0,107028480,108077056,4096,,,,,,,
118,byte_run,,"{'fs_offset': '107044864', 'len': '12288', 'img_offset': '108093440', 'file_offset': '4096'}",,4096,107044864,108093440,12288,,,,,,,
118,byte_run,,"{'fs_offset': '12540555264', 'len': '16384', 'img_offset': '12541603840', 'file_offset': '16384'}",,16384,12540555264,12541603840,16384,,,,,,,
118,byte_run,,"{'fs_offset': '12407808000', 'len': '36864', 'img_offset': '12408856576', 'file_offset': '32768'}",,32768,12407808000,12408856576,36864,,,,,,,
118,byte_run,,"{'fs_offset': '12326506496', 'len': '126976', 'img_offset': '12327555072', 'file_offset': '69632'}",,69632,12326506496,12327555072,126976,,,,,,,
118,byte_run,,"{'fs_offset': '158142464', 'len': '65536', 'img_offset': '159191040', 'file_offset': '196608'}",,196608,158142464,159191040,65536,,,,,,,
118,byte_run,,"{'fs_offset': '12501225472', 'len': '65536', 'img_offset': '12502274048', 'file_offset': '262144'}",,262144,12501225472,12502274048,65536,,,,,,,
118,byte_run,,"{'fs_offset': '525062144', 'len': '65536', 'img_offset': '526110720', 'file_offset': '327680'}",,327680,525062144,526110720,65536,,,,,,,
118,byte_run,,"{'fs_offset': '385064960', 'len': '8192', 'img_offset': '386113536', 'file_offset': '393216'}",,393216,385064960,386113536,8192,,,,,,,
118,hashdigest,882eb97d694996e79bff8a200305510d,"{'type': 'md5', '{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'}",,,,,,md5,,,1,,,
118,hashdigest,a44eef1021551fc1df9d5a4c258fa26d6f750759,"{'type': 'sha1', '{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'}",,,,,,sha1,,,1,,,
118,original_fileobject,,{},,,,,,,,,,,,
118,parent_object,,{},,,,,,,,,,,,
118,inode,1578,{},,,,,,,,,,,,
118,filename,ProgramData/Microsoft/Windows Defender/Support/MpWppTracing-20210606-135411-00000003-ffffffff.bin,{},,,,,,,,,,,,
118,partition,1,{},,,,,,,,,,,,
118,id,17547,{},,,,,,,,,,,,
118,name_type,r,{},,,,,,,,,,,,
118,filesize,393216,{},,,,,,,,,,,,
118,alloc,1,{},,,,,,,,,,,,
118,used,1,{},,,,,,,,,,,,
118,inode,89491,{},,,,,,,,,,,,
118,meta_type,1,{},,,,,,,,,,,,
118,mode,511,{},,,,,,,,,,,,
118,nlink,2,{},,,,,,,,,,,,
118,uid,0,{},,,,,,,,,,,,
118,gid,0,{},,,,,,,,,,,,
118,mtime,2021-06-06T20:07:06Z,{},,,,,,,,,,,,
118,ctime,2021-06-06T20:07:06Z,{},,,,,,,,,,,,
118,atime,2021-06-06T20:07:26Z,{},,,,,,,,,,,,
118,crtime,2021-06-06T17:54:11Z,{},,,,,,,,,,,,
118,seq,4,{},,,,,,,,,,,,
118,byte_runs,,{},,,,,,,,,,,,
118,byte_run,,"{'fs_offset': '107028480', 'len': '4096', 'img_offset': '108077056', 'file_offset': '0'}",,0,107028480,108077056,4096,,,,,,,
118,byte_run,,"{'fs_offset': '107044864', 'len': '12288', 'img_offset': '108093440', 'file_offset': '4096'}",,4096,107044864,108093440,12288,,,,,,,
118,byte_run,,"{'fs_offset': '12540555264', 'len': '16384', 'img_offset': '12541603840', 'file_offset': '16384'}",,16384,12540555264,12541603840,16384,,,,,,,
118,byte_run,,"{'fs_offset': '12407808000', 'len': '36864', 'img_offset': '12408856576', 'file_offset': '32768'}",,32768,12407808000,12408856576,36864,,,,,,,
118,byte_run,,"{'fs_offset': '12326506496', 'len': '126976', 'img_offset': '12327555072', 'file_offset': '69632'}",,69632,12326506496,12327555072,126976,,,,,,,
118,byte_run,,"{'fs_offset': '158142464', 'len': '65536', 'img_offset': '159191040', 'file_offset': '196608'}",,196608,158142464,159191040,65536,,,,,,,
118,byte_run,,"{'fs_offset': '12501225472', 'len': '65536', 'img_offset': '12502274048', 'file_offset': '262144'}",,262144,12501225472,12502274048,65536,,,,,,,
118,byte_run,,"{'fs_offset': '525062144', 'len': '65536', 'img_offset': '526110720', 'file_offset': '327680'}",,327680,525062144,526110720,65536,,,,,,,
118,hashdigest,0d4182f811207c1c23d06f1f79008862,{'type': 'md5'},,,,,,md5,,,,,,
118,hashdigest,17240c7b59d0612edf1a75ca073f132e0a04d7d6,{'type': 'sha1'},,,,,,sha1,,,,,,
119,fileobject,,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_file': '1'},,,,,,,1,,,,,
119,parent_object,,{},,,,,,,,,,,,
119,inode,92507,{},,,,,,,,,,,,
119,filename,ProgramData/VMware/VMware Tools/manifest.txt,{},,,,,,,,,,,,
119,partition,1,{},,,,,,,,,,,,
119,id,17850,{},,,,,,,,,,,,
119,name_type,r,{},,,,,,,,,,,,
119,filesize,4700,{},,,,,,,,,,,,
119,alloc,1,{},,,,,,,,,,,,
119,used,1,{},,,,,,,,,,,,
119,inode,93453,{},,,,,,,,,,,,
119,meta_type,1,{},,,,,,,,,,,,
119,mode,511,{},,,,,,,,,,,,
119,nlink,1,{},,,,,,,,,,,,
119,uid,0,{},,,,,,,,,,,,
119,gid,0,{},,,,,,,,,,,,
119,mtime,2021-06-06T17:51:41Z,{},,,,,,,,,,,,
119,ctime,2021-06-06T17:51:42Z,{},,,,,,,,,,,,
119,atime,2021-06-06T20:43:07Z,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
119,crtime,2021-06-06T17:51:41Z,{},,,,,,,,,,,,
119,seq,1,{},,,,,,,,,,,,
119,byte_runs,,{},,,,,,,,,,,,
119,byte_run,,"{'fs_offset': '12077580288', 'len': '4700', 'img_offset': '12078628864', 'file_offset': '0'}",,0,12077580288,12078628864,4700,,,,,,,
119,hashdigest,3cc7dfca84b549ac589e681407057e28,{'type': 'md5'},,,,,,md5,,,,,,
119,hashdigest,2b3382442857148766d0415458b6e306c91a6c8f,{'type': 'sha1'},,,,,,sha1,,,,,,
119,original_fileobject,,{},,,,,,,,,,,,
119,parent_object,,{},,,,,,,,,,,,
119,inode,92507,{},,,,,,,,,,,,
119,filename,ProgramData/VMware/VMware Tools/manifest.txt,{},,,,,,,,,,,,
119,partition,1,{},,,,,,,,,,,,
119,id,17850,{},,,,,,,,,,,,
119,name_type,r,{},,,,,,,,,,,,
119,filesize,4700,{},,,,,,,,,,,,
119,alloc,1,{},,,,,,,,,,,,
119,used,1,{},,,,,,,,,,,,
119,inode,93453,{},,,,,,,,,,,,
119,meta_type,1,{},,,,,,,,,,,,
119,mode,511,{},,,,,,,,,,,,
119,nlink,1,{},,,,,,,,,,,,
119,uid,0,{},,,,,,,,,,,,
119,gid,0,{},,,,,,,,,,,,
119,mtime,2021-06-06T17:51:41Z,{},,,,,,,,,,,,
119,ctime,2021-06-06T17:51:42Z,{},,,,,,,,,,,,
119,atime,2021-06-06T17:52:05Z,{},,,,,,,,,,,,
119,crtime,2021-06-06T17:51:41Z,{},,,,,,,,,,,,
119,seq,1,{},,,,,,,,,,,,
119,byte_runs,,{},,,,,,,,,,,,
119,byte_run,,"{'fs_offset': '12077580288', 'len': '4700', 'img_offset': '12078628864', 'file_offset': '0'}",,0,12077580288,12078628864,4700,,,,,,,
119,hashdigest,3cc7dfca84b549ac589e681407057e28,{'type': 'md5'},,,,,,md5,,,,,,
119,hashdigest,2b3382442857148766d0415458b6e306c91a6c8f,{'type': 'sha1'},,,,,,sha1,,,,,,
120,fileobject,,"{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_file': '1', '{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}modified_file': '1'}",,,,,,,1,,,1,,
120,parent_object,,{},,,,,,,,,,,,
120,inode,91716,{},,,,,,,,,,,,
120,filename,Users/khan/AppData/Local/ConnectedDevicesPlatform/L.khan/ActivitiesCache.db-wal,{},,,,,,,,,,,,
120,partition,1,{},,,,,,,,,,,,
120,id,18266,{},,,,,,,,,,,,
120,name_type,r,{},,,,,,,,,,,,
120,filesize,964112,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
120,alloc,1,{},,,,,,,,,,,,
120,used,1,{},,,,,,,,,,,,
120,inode,92145,{},,,,,,,,,,,,
120,meta_type,1,{},,,,,,,,,,,,
120,mode,511,{},,,,,,,,,,,,
120,nlink,2,{},,,,,,,,,,,,
120,uid,0,{},,,,,,,,,,,,
120,gid,0,{},,,,,,,,,,,,
120,mtime,2021-06-06T20:43:26Z,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
120,ctime,2021-06-06T20:43:26Z,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
120,atime,2021-06-06T20:43:26Z,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
120,crtime,2021-06-06T17:46:45Z,{},,,,,,,,,,,,
120,seq,2,{},,,,,,,,,,,,
120,byte_runs,,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
120,byte_run,,"{'fs_offset': '12661436416', 'len': '4096', 'img_offset': '12662484992', 'file_offset': '0'}",,0,12661436416,12662484992,4096,,,,,,,
120,byte_run,,"{'fs_offset': '12098957312', 'len': '12288', 'img_offset': '12100005888', 'file_offset': '4096'}",,4096,12098957312,12100005888,12288,,,,,,,
120,byte_run,,"{'fs_offset': '12661350400', 'len': '16384', 'img_offset': '12662398976', 'file_offset': '16384'}",,16384,12661350400,12662398976,16384,,,,,,,
120,byte_run,,"{'fs_offset': '12095741952', 'len': '32768', 'img_offset': '12096790528', 'file_offset': '32768'}",,32768,12095741952,12096790528,32768,,,,,,,
120,byte_run,,"{'fs_offset': '12629307392', 'len': '106496', 'img_offset': '12630355968', 'file_offset': '65536'}",,65536,12629307392,12630355968,106496,,,,,,,
120,byte_run,,"{'fs_offset': '354406400', 'len': '90112', 'img_offset': '355454976', 'file_offset': '172032'}",,172032,354406400,355454976,90112,,,,,,,
120,byte_run,,"{'fs_offset': '58290176', 'len': '77824', 'img_offset': '59338752', 'file_offset': '262144'}",,262144,58290176,59338752,77824,,,,,,,
120,byte_run,,"{'fs_offset': '12305252352', 'len': '118784', 'img_offset': '12306300928', 'file_offset': '339968'}",,339968,12305252352,12306300928,118784,,,,,,,
120,byte_run,,"{'fs_offset': '285265920', 'len': '77824', 'img_offset': '286314496', 'file_offset': '458752'}",,458752,285265920,286314496,77824,,,,,,,
120,byte_run,,"{'fs_offset': '12406177792', 'len': '126976', 'img_offset': '12407226368', 'file_offset': '536576'}",,536576,12406177792,12407226368,126976,,,,,,,
120,byte_run,,"{'fs_offset': '12596297728', 'len': '122880', 'img_offset': '12597346304', 'file_offset': '663552'}",,663552,12596297728,12597346304,122880,,,,,,,
120,byte_run,,"{'fs_offset': '150962176', 'len': '65536', 'img_offset': '152010752', 'file_offset': '786432'}",,786432,150962176,152010752,65536,,,,,,,
120,byte_run,,"{'fs_offset': '345137152', 'len': '65536', 'img_offset': '346185728', 'file_offset': '851968'}",,851968,345137152,346185728,65536,,,,,,,
120,byte_run,,"{'fs_offset': '357900288', 'len': '46608', 'img_offset': '358948864', 'file_offset': '917504'}",,917504,357900288,358948864,46608,,,,,,,
120,hashdigest,b69929bbaa5d23956a2dd04432e1d787,"{'type': 'md5', '{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'}",,,,,,md5,,,1,,,
120,hashdigest,466758a2ade4120db594311feeefc5d3fb5d1b2a,"{'type': 'sha1', '{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'}",,,,,,sha1,,,1,,,
120,original_fileobject,,{},,,,,,,,,,,,
120,parent_object,,{},,,,,,,,,,,,
120,inode,91716,{},,,,,,,,,,,,
120,filename,Users/khan/AppData/Local/ConnectedDevicesPlatform/L.khan/ActivitiesCache.db-wal,{},,,,,,,,,,,,
120,partition,1,{},,,,,,,,,,,,
120,id,18266,{},,,,,,,,,,,,
120,name_type,r,{},,,,,,,,,,,,
120,filesize,914672,{},,,,,,,,,,,,
120,alloc,1,{},,,,,,,,,,,,
120,used,1,{},,,,,,,,,,,,
120,inode,92145,{},,,,,,,,,,,,
120,meta_type,1,{},,,,,,,,,,,,
120,mode,511,{},,,,,,,,,,,,
120,nlink,2,{},,,,,,,,,,,,
120,uid,0,{},,,,,,,,,,,,
120,gid,0,{},,,,,,,,,,,,
120,mtime,2021-06-06T20:11:55Z,{},,,,,,,,,,,,
120,ctime,2021-06-06T20:11:55Z,{},,,,,,,,,,,,
120,atime,2021-06-06T20:11:55Z,{},,,,,,,,,,,,
120,crtime,2021-06-06T17:46:45Z,{},,,,,,,,,,,,
120,seq,2,{},,,,,,,,,,,,
120,byte_runs,,{},,,,,,,,,,,,
120,byte_run,,"{'fs_offset': '12661436416', 'len': '4096', 'img_offset': '12662484992', 'file_offset': '0'}",,0,12661436416,12662484992,4096,,,,,,,
120,byte_run,,"{'fs_offset': '12098957312', 'len': '12288', 'img_offset': '12100005888', 'file_offset': '4096'}",,4096,12098957312,12100005888,12288,,,,,,,
120,byte_run,,"{'fs_offset': '12661350400', 'len': '16384', 'img_offset': '12662398976', 'file_offset': '16384'}",,16384,12661350400,12662398976,16384,,,,,,,
120,byte_run,,"{'fs_offset': '12095741952', 'len': '32768', 'img_offset': '12096790528', 'file_offset': '32768'}",,32768,12095741952,12096790528,32768,,,,,,,
120,byte_run,,"{'fs_offset': '12629307392', 'len': '106496', 'img_offset': '12630355968', 'file_offset': '65536'}",,65536,12629307392,12630355968,106496,,,,,,,
120,byte_run,,"{'fs_offset': '354406400', 'len': '90112', 'img_offset': '355454976', 'file_offset': '172032'}",,172032,354406400,355454976,90112,,,,,,,
120,byte_run,,"{'fs_offset': '58290176', 'len': '77824', 'img_offset': '59338752', 'file_offset': '262144'}",,262144,58290176,59338752,77824,,,,,,,
120,byte_run,,"{'fs_offset': '12305252352', 'len': '118784', 'img_offset': '12306300928', 'file_offset': '339968'}",,339968,12305252352,12306300928,118784,,,,,,,
120,byte_run,,"{'fs_offset': '285265920', 'len': '77824', 'img_offset': '286314496', 'file_offset': '458752'}",,458752,285265920,286314496,77824,,,,,,,
120,byte_run,,"{'fs_offset': '12406177792', 'len': '126976', 'img_offset': '12407226368', 'file_offset': '536576'}",,536576,12406177792,12407226368,126976,,,,,,,
120,byte_run,,"{'fs_offset': '12596297728', 'len': '122880', 'img_offset': '12597346304', 'file_offset': '663552'}",,663552,12596297728,12597346304,122880,,,,,,,
120,byte_run,,"{'fs_offset': '150962176', 'len': '65536', 'img_offset': '152010752', 'file_offset': '786432'}",,786432,150962176,152010752,65536,,,,,,,
120,byte_run,,"{'fs_offset': '345137152', 'len': '62704', 'img_offset': '346185728', 'file_offset': '851968'}",,851968,345137152,346185728,62704,,,,,,,
120,hashdigest,89bba936668f905ce60d5e70a590c7db,{'type': 'md5'},,,,,,md5,,,,,,
120,hashdigest,8980983c3d8a35a6f8964c9ddd7edbfbd2098133,{'type': 'sha1'},,,,,,sha1,,,,,,
121,fileobject,,"{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_file': '1', '{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}modified_file': '1'}",,,,,,,1,,,1,,
121,parent_object,,{},,,,,,,,,,,,
121,inode,95538,{},,,,,,,,,,,,
121,filename,Users/khan/AppData/Local/Microsoft/OneDrive/logs/Personal/SyncEngine-2021-06-06.1852.1884.1.aodl,{},,,,,,,,,,,,
121,partition,1,{},,,,,,,,,,,,
121,id,19708,{},,,,,,,,,,,,
121,name_type,r,{},,,,,,,,,,,,
121,filesize,331906,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
121,alloc,1,{},,,,,,,,,,,,
121,used,1,{},,,,,,,,,,,,
121,compressed,1,{},,,,,,,,,,,,
121,inode,89985,{},,,,,,,,,,,,
121,meta_type,1,{},,,,,,,,,,,,
121,mode,511,{},,,,,,,,,,,,
121,nlink,2,{},,,,,,,,,,,,
121,uid,0,{},,,,,,,,,,,,
121,gid,0,{},,,,,,,,,,,,
121,mtime,2021-06-06T20:44:34Z,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
